0.927291572,0.192616157
0.92458719,0.196810305
0.932099521,0.192811675
0.932177305,0.192275554
0.930670142,0.184669927
0.933436155,0.174037844
0.932277977,0.171571881
0.881340504,0.165749535
0.880771935,0.170714971
0.881618738,0.194614191
0.907327056,0.206754729
0.887926996,0.203540668
0.867881298,0.174746573
0.868653834,0.160533864
0.88844198,0.164251328
0.906329453,0.197052628
0.916155338,0.643277586
0.88453871,0.70148021
0.859139442,0.71533072
0.830372453,0.721659184
0.786162317,0.71986717
0.755080938,0.724558711
0.70904851,0.73156774
0.613959908,0.721870244
0.567527533,0.712368846
0.506532669,0.704443574
0.462211266,0.701178849
0.396201223,0.700420439
0.362912923,0.691997409
0.3309398,0.674138308
0.305737615,0.648816228
0.28749308,0.645632923
0.253070302,0.63875705
0.228275977,0.643475592
0.191834286,0.64308989
0.16035248,0.648912132
0.14586173,0.653143585
0.137806848,0.660883904
0.132179264,0.66867882
0.126186579,0.644353151
0.115284357,0.617456019
0.109855127,0.594660044
0.093980923,0.511773348
0.087817818,0.495332539
0.284341179,0.437097162
0.340328842,0.477192491
0.386565089,0.503277421
0.435041547,0.525695264
0.456160367,0.526795506
0.478622869,0.514165863
0.482883468,0.496690631
0.493185878,0.480183795
0.502527595,0.451277539
0.514184475,0.42512548
0.497923136,0.400460929
0.494673014,0.385184735
0.47995691,0.390123993
0.467887193,0.397338778
0.460544199,0.397611946
0.438972414,0.3637622
0.413749605,0.283367515
0.297502458,0.324745059
0.235199817,0.43659392
0.202625245,0.51794374
0.205519147,0.535313413
0.201142833,0.51660268
0.189396113,0.472121224
0.164253697,0.337889314
0.1935682,0.338674992
0.235023744,0.410098404
0.295033634,0.453581825
0.378115147,0.484264612
0.457111031,0.497878253
0.533597648,0.502982974
0.599855959,0.494134277
0.653477669,0.487308189
0.703969002,0.471643776
0.713366926,0.45938389
0.735101521,0.453401089
0.740262449,0.380798459
0.742652893,0.338648856
0.735081673,0.200930148
0.721293628,0.17842732
0.711580753,0.166851494
0.709879935,0.162620604
0.706219912,0.165726766
0.696480572,0.16686517
0.68880111,0.180751219
0.691599071,0.171243459
0.697873533,0.166451436
0.696539998,0.166137528
0.702225268,0.167429879
0.707784891,0.170133609
0.71984905,0.166387621
0.723948836,0.163374703
0.750045478,0.167887669
0.759565055,0.169353161
0.766865253,0.172391657
0.773414135,0.17604816
0.770901501,0.175637674
0.77455461,0.174199253
0.78165561,0.174938988
0.789137721,0.175814748
0.786174893,0.17423974
0.804962933,0.162273537
0.808553696,0.162028626
0.821089387,0.170329303
0.826083779,0.166737881
0.853808224,0.175624713
0.855232894,0.176482841
0.865744591,0.179410126
0.869457543,0.182814211
0.872274995,0.194818825
0.875678539,0.202176742
0.910385609,0.439746454
0.922062635,0.479864657
0.937266052,0.514488399
0.949639857,0.539170146
0.947322011,0.566984296
0.947638869,0.586387992
0.936319351,0.640778005
0.934449136,0.662846029
0.921771348,0.702488303
0.922751844,0.717645705
0.918052018,0.73290652
0.924387574,0.743435085
0.923712194,0.73503083
0.921072364,0.715002835
0.916224539,0.689730346
0.921784222,0.675297737
0.919334233,0.66173023
0.907771647,0.632632911
0.90529263,0.607283831
0.897037029,0.564028203
0.887595832,0.527619958
0.873546958,0.511602283
0.861012816,0.498111457
0.787257373,0.462799698
0.736735761,0.454599857
0.681637645,0.459571809
0.627726972,0.462833822
0.54341948,0.4813364
0.493342608,0.495346248
0.400513709,0.523171544
0.36257121,0.533371687
0.312456489,0.554121301
0.253140658,0.587341666
0.215951204,0.611907303
0.194365621,0.632583261
0.16324617,0.634241223
0.1558415,0.639005661
0.169833913,0.61525321
0.203559026,0.624708474
0.188118458,0.657755613
0.193428978,0.657416105
0.198272601,0.661796391
0.202236548,0.664824367
0.206409097,0.667646527
0.208420783,0.66698724
0.211728588,0.664505303
0.209924236,0.65245676
0.21742624,0.651292682
0.225272715,0.648056507
0.236703768,0.63498801
0.251870841,0.633921564
0.261654042,0.624008238
0.266612381,0.613176882
0.266048282,0.602113605
0.265904009,0.587188244
0.260997824,0.582473159
0.263583295,0.588615835
