0,0,0
0.9272915720939636,0.19261615723371506,0.0
0.9245871901512146,0.1968103051185608,40.0
0.9320995211601257,0.19281167536973953,320.0
0.9321773052215576,0.19227555394172668,601.0
0.9306701421737671,0.18466992676258087,881.0
0.9334361553192139,0.1740378439426422,1162.0
0.9322779774665833,0.17157188057899475,1442.0
0.881340503692627,0.16574953496456146,4166.0
0.8807719349861145,0.17071497067809105,4447.0
0.8816187381744385,0.19461419060826302,4767.0
0.9073270559310913,0.20675472915172577,5088.0
0.8879269957542419,0.20354066789150238,6971.0
0.8678812980651855,0.174746572971344,7251.0
0.8686538338661194,0.1605338640511036,7532.0
0.8884419798851013,0.16425132751464844,7812.0
0.9063294529914856,0.19705262780189514,8093.0
0.9161553382873535,0.6432775855064392,10176.0
0.8845387101173401,0.7014802098274231,10737.0
0.8591394424438477,0.7153307199478149,11017.0
0.8303724527359009,0.7216591835021973,11297.0
0.7861623167991638,0.7198671698570251,11618.0
0.7550809383392334,0.7245587110519409,11898.0
0.7090485095977783,0.7315677404403687,12179.0
0.6139599084854126,0.7218702435493469,12700.0
0.5675275325775146,0.7123688459396362,13020.0
0.5065326690673828,0.7044435739517212,13301.0
0.4622112661600113,0.7011788487434387,13581.0
0.3962012231349945,0.7004204392433167,13861.0
0.3629129230976105,0.6919974088668823,14142.0
0.33093979954719543,0.6741383075714111,14462.0
0.30573761463165283,0.6488162279129028,14743.0
0.2874930799007416,0.6456329226493835,15023.0
0.25307030230760574,0.638757050037384,15304.0
0.22827597707509995,0.6434755921363831,15584.0
0.19183428585529327,0.6430898904800415,15865.0
0.16035247966647148,0.6489121317863464,16145.0
0.14586172997951508,0.653143584728241,16425.0
0.13780684769153595,0.660883903503418,16706.0
0.13217926397919655,0.6686788201332092,16986.0
0.1261865794658661,0.6443531513214111,17267.0
0.11528435721993446,0.6174560189247131,17547.0
0.10985512658953667,0.5946600437164307,17828.0
0.09398092329502106,0.5117733478546143,19150.0
0.08781781792640686,0.4953325390815735,19430.0
0.2843411788344383,0.4370971620082855,38700.0
0.3403288424015045,0.4771924912929535,38980.0
0.38656508922576904,0.5032774209976196,39261.0
0.43504154682159424,0.525695264339447,39701.0
0.45616036653518677,0.526795506477356,39982.0
0.4786228686571121,0.5141658633947372,40423.0
0.4828834682703018,0.49669063091278076,40703.0
0.4931858777999878,0.48018379509449005,40983.0
0.5025275945663452,0.4512775391340256,41264.0
0.5141844749450684,0.42512547969818115,41544.0
0.4979231357574463,0.4004609286785126,41825.0
0.4946730136871338,0.38518473505973816,42105.0
0.4799569100141525,0.39012399315834045,42386.0
0.46788719296455383,0.39733877778053284,42666.0
0.4605441987514496,0.39761194586753845,42946.0
0.4389724135398865,0.3637621998786926,43267.0
0.4137496054172516,0.2833675146102905,43788.0
0.29750245809555054,0.3247450590133667,45591.0
0.23519981652498245,0.4365939199924469,46191.0
0.20262524485588074,0.5179437398910522,46712.0
0.2055191472172737,0.5353134125471115,46993.0
0.2011428326368332,0.5166026800870895,47273.0
0.18939611315727234,0.4721212238073349,47554.0
0.16425369679927826,0.33788931369781494,48114.0
0.19356819987297058,0.33867499232292175,63899.0
0.23502374440431595,0.4100984036922455,64179.0
0.29503363370895386,0.4535818248987198,64460.0
0.37811514735221863,0.484264612197876,64820.0
0.45711103081703186,0.4978782534599304,65101.0
0.5335976481437683,0.5029829740524292,65381.0
0.5998559594154358,0.4941342771053314,65662.0
0.653477668762207,0.48730818927288055,65942.0
0.7039690017700195,0.4716437757015228,66343.0
0.7133669257164001,0.45938389003276825,66623.0
0.7351015210151672,0.4534010887145996,66904.0
0.7402624487876892,0.38079845905303955,67625.0
0.7426528930664062,0.33864885568618774,68145.0
0.735081672668457,0.2009301483631134,69027.0
0.7212936282157898,0.1784273199737072,69347.0
0.711580753326416,0.166851494461298,69628.0
0.7098799347877502,0.16262060403823853,69908.0
0.7062199115753174,0.16572676599025726,70189.0
0.6964805722236633,0.16686517000198364,70469.0
0.688801109790802,0.18075121939182281,72152.0
0.6915990710258484,0.17124345898628235,72432.0
0.6978735327720642,0.16645143553614616,72713.0
0.6965399980545044,0.16613752767443657,72993.0
0.7022252678871155,0.1674298793077469,73273.0
0.70778489112854,0.17013360932469368,73554.0
